Category1,Category2,Category3,Category4,Category5,category_id,Item,Licensing,Website,Platform,Description
Data Interchange,XML/Xpath,Processors,,,580,Castor,Open Source,http://castor.codehaus.org/,,"Castor is an Open Source data binding framework for Java[tm]. It's the shortest path between Java objects, XML documents and relational tables. Castor provides Java-to-XML binding, Java-to-SQL persistence"
Data Interchange,XML/Xpath,Processors,,,580,SAX,Open Source,http://sax.sourceforge.net/,,"SAX is the Simple API for XML, originally a Java-only API. SAX was the first widely adopted API for XML in Java, and is a “de facto” standard. The current version is SAX 2.0.1, and there are versions for several programming language environments other than Java."
Data Interchange,XML/Xpath,Processors,,,580,DOM,Open Source,"http://www.w3schools.com/js/js_htmldom.asp
",,"The Document Object Model (DOM) is a programming interface for HTML, XML and SVG documents. It provides a structured representation of the document (a tree) and it defines a way that the structure can be accessed from programs so that they can change the document structure, style and content."
Data Interchange,XML/Xpath,Processors,,,580,Stax,Open Source,https://docs.oracle.com/javase/tutorial/jaxp/stax/using.html,,"Streaming API for XML is an application programming interface to read and write XML documents, originating from the Java programming language"
Data Interchange,XML/Xpath,Processors,,,580,DOM4J,Open Source,http://dom4j.sourceforge.net/,,"dom4j is an easy to use, open source library for working with XML, XPath and XSLT on the Java platform using the Java Collections Framework and with full support for DOM, SAX and JAXP."
Data Interchange,XML/Xpath,Processors,,,580,JDOM,Open Source,http://www.jdom.org/,,"Provides a complete, Java-based solution for accessing, manipulating, and outputting XML data from Java code."
Data Interchange,XML/Xpath,Processors,,,580,XOM,Open Source,http://www.xom.nu/,,"XOM™ is a new XML object model. It is an open source (LGPL), tree-based API for processing XML with Java that strives for correctness, simplicity, and performance, in that order."
Data Interchange,XML/Xpath,Processors,,,580,JAXB,Open Source,https://jaxb.java.net/,,"Java Architecture for XML Binding (JAXB) allows Java developers to map Java classes to XML representations. JAXB provides two main features: the ability to marshal Java objects into XML and the inverse, i.e. to unmarshal XML back into Java objects. In other words, JAXB allows storing and retrieving data in memory in any XML format, without the need to implement a specific set of XML loading and saving routines for the program's class structure"
Data Interchange,XML/Xpath,Processors,,,580,XQuery,Open Source,http://www.w3.org/XML/Query/,,"XQuery is a query and functional programming language that is designed to query and transform collections of structured and unstructured data, usually in the form of XML, text and with vendor-specific extensions for other data formats (JSON, binary, etc.). The language is developed by the XML Query working group of the W3C. The work is closely coordinated with the development of XSLT by the XSL Working Group; the two groups share responsibility for XPath, which is a subset of XQuery."
Data Interchange,XML/Xpath,Processors,,,580,Smooks,Open Source,http://www.smooks.org/mediawiki/index.php?title=Main_Page,,"Smooks is an extensible framework for building applications for processing XML and non XML
data (CSV, EDI, Java etc) using Java"
Data Interchange,XML/Xpath,Processors,,,580,Apache Castor,Open Source,http://castor.codehaus.org/,,Castor is an open source data binding framework for moving data from XML to Java programming language objects and from Java to databases.
Data Interchange,Serialize/Deserialize,,,,585,Apache Avro,Open Source,https://avro.apache.org,,"Apache Avro™ is a data serialization system.

Avro provides:

Rich data structures.
A compact, fast, binary data format.
A container file, to store persistent data.
Remote procedure call (RPC).
Simple integration with dynamic languages. Code generation is not required to read or write data files nor to use or implement RPC protocols. Code generation as an optional optimization, only worth implementing for statically typed languages."
Data Interchange,Serialize/Deserialize,,,,585,Protocol Buffers,Open Source,https://developers.google.com/protocol-buffers/,,Protocol Buffers are a method of serializing structured data. They are useful in developing programs to communicate with each other over a wire or for storing data. The method involves an interface description language that describes the structure of some data and a program that generates source code from that description for generating or parsing a stream of bytes that represents the structured data.
Utilities,Designing,,,,590,UMLet,Open Source,http://www.umlet.com/,,"UMLet is a free, open-source UML tool with a simple user interface: draw UML diagrams fast, build sequence and activity diagrams from plain text, export diagrams to eps, pdf, jpg, svg, and clipboard, share diagrams using Eclipse, and create new, custom UML elements. UMLet runs stand-alone or as Eclipse plug-in on Windows, OS X and Linux"
Utilities,Designing,,,,590,ObjectAid UML,Open Source,http://www.objectaid.com/home,,The ObjectAid UML Explorer is an agile and lightweight code visualization tool for the Eclipse IDE. It shows your Java source code and libraries in live UML class and sequence diagrams that automatically update as your code changes. The image below is a class diagram of actual source code; click on it to see the editor in the Eclipse Java Perspective.
Utilities,Designing,,,,590,Umbrello,Open Source,https://umbrello.kde.org/,,"Umbrello UML Modeller is a Unified Modelling Language (UML) diagram program based on KDE Technology.
UML allows you to create diagrams of software and other systems in a standard format to document or design the structure of your programs."
Utilities,Designing,,,,590,Gliffy,Open Source,http://www.gliffy.com/,,"Create professional-quality flowcharts, Org charts, UML diagrams, Network diagrams, Wireframes, Technical drawings and more. Gliffy works directly in your browser."
Utilities,Designing,,,,590,GraphViz,Open Source,http://www.graphviz.org/,,"Graphviz is open source graph visualization software. Graph visualization is a way of representing structural information as diagrams of abstract graphs and networks. It has important applications in networking, bioinformatics,  software engineering, database and web design, machine learning, and in visual interfaces for other technical domains."
Utilities,Designing,,,,590,Rational Software Architect,Commercial,http://www.ibm.com/developerworks/downloads/r/architect/,,"BM® Rational® Software Architect is an advanced and comprehensive application design, modeling and development tool for end-to-end software delivery. The latest version is updated with the latest in design and modeling technologies, comprehensive support for emerging technologies around BPMN2, SOA and Java™ Enterprise Edition 5, and delivers the best of breed tooling that integrates with IBM's application lifecycle management solutions."
Utilities,Designing,,,,590,ArgoUML,Open Source,http://argouml.tigris.org/,,ArgoUML is the leading open source UML modeling tool and includes support for all standard UML 1.4 diagrams. It runs on any Java platform and is available in ten languages.
